Brand	Line	Wrapper	Wrapper_Alias	Vitola	Length	Ring Gauge	Binder	Filler	Strength	Box Quantity	Shape
Perdomo	Small Batch Maduro	Connecticut Broadleaf	Maduro	Robusto	5.5	54	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Perdomo	Small Batch Maduro	Connecticut Broadleaf	Maduro	Toro	6	54	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Perdomo	Small Batch Maduro	Connecticut Broadleaf	Maduro	Torpedo	6	52	Nicaraguan	Nicaraguan	Medium-Full	20	Torpedo
Alec Bradley	Prensado	Honduran Corojo	Natural	Robusto	5	50	Honduran	Honduran, Nicaraguan	Medium-Full	20	Box Press
Alec Bradley	Prensado	Honduran Corojo	Natural	Corona Gorda	5.625	46	Honduran	Honduran, Nicaraguan	Medium-Full	20	Box Press
Alec Bradley	Prensado	Honduran Corojo	Natural	Churchill	7	48	Honduran	Honduran, Nicaraguan	Medium-Full	20	Box Press
Alec Bradley	Prensado	Honduran Corojo	Natural	Toro	6	50	Honduran	Honduran, Nicaraguan	Medium-Full	20	Box Press
Alec Bradley	Prensado	Honduran Corojo	Natural	Gran Toro	6	60	Honduran	Honduran, Nicaraguan	Medium-Full	20	Box Press
Alec Bradley	Prensado	Honduran Corojo	Natural	Torpedo	6.5	52	Honduran	Honduran, Nicaraguan	Medium-Full	20	Torpedo
Alec Bradley	Black Market	Nicaraguan	Natural	Robusto	5	52	Nicaraguan	Nicaraguan, Panamanian	Medium	22	Parejo
Alec Bradley	Black Market	Nicaraguan	Natural	Toro	6	52	Nicaraguan	Nicaraguan, Panamanian	Medium	22	Parejo
Alec Bradley	Black Market	Nicaraguan	Natural	Churchill	6.75	47	Nicaraguan	Nicaraguan, Panamanian	Medium	22	Parejo
Alec Bradley	Black Market	Nicaraguan	Natural	Gordo	6	60	Nicaraguan	Nicaraguan, Panamanian	Medium	22	Parejo
Alec Bradley	Black Market	Nicaraguan	Natural	Punk	4	54	Nicaraguan	Nicaraguan, Panamanian	Medium	22	Parejo
Alec Bradley	Black Market Esteli	Nicaraguan Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Black Market Esteli	Nicaraguan Habano	Natural	Toro	6	52	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Black Market Esteli	Nicaraguan Habano	Natural	Gordo	6	60	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Tempus	Honduran Criollo	Natural	Medius 6	6	50	Honduran	Honduran, Nicaraguan	Full	21	Parejo
Alec Bradley	Tempus	Honduran Criollo	Natural	Magnus	5	54	Honduran	Honduran, Nicaraguan	Full	21	Parejo
Alec Bradley	Tempus	Honduran Criollo	Natural	Centuria	6.125	52	Honduran	Honduran, Nicaraguan	Full	21	Parejo
Alec Bradley	Tempus	Honduran Criollo	Natural	Imperator	6.5	54	Honduran	Honduran, Nicaraguan	Full	21	Parejo
Alec Bradley	Tempus	Honduran Criollo	Natural	Genesis	6	50	Honduran	Honduran, Nicaraguan	Full	21	Box Press
Alec Bradley	Tempus	Honduran Criollo	Natural	Quadrum	5	50	Honduran	Honduran, Nicaraguan	Full	21	Box Press
Alec Bradley	Tempus Maduro	Nicaraguan Maduro	Maduro	Medius 6	6	50	Honduran	Honduran, Nicaraguan	Full	21	Parejo
Alec Bradley	Tempus Maduro	Nicaraguan Maduro	Maduro	Magnus	5	54	Honduran	Honduran, Nicaraguan	Full	21	Parejo
Alec Bradley	Tempus Maduro	Nicaraguan Maduro	Maduro	Imperator	6.5	54	Honduran	Honduran, Nicaraguan	Full	21	Parejo
Alec Bradley	Magic Toast	Nicaraguan Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Magic Toast	Nicaraguan Habano	Natural	Toro	6	52	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Magic Toast	Nicaraguan Habano	Natural	Gordo	6	60	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Magic Toast	Nicaraguan Habano	Natural	Churchill	7	50	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Mundial	Nicaraguan Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan, Honduran	Medium-Full	20	Parejo
Alec Bradley	Mundial	Nicaraguan Habano	Natural	Toro	6	52	Nicaraguan	Nicaraguan, Honduran	Medium-Full	20	Parejo
Alec Bradley	Mundial	Nicaraguan Habano	Natural	Gran Robusto	5	60	Nicaraguan	Nicaraguan, Honduran	Medium-Full	20	Parejo
Alec Bradley	Mundial	Nicaraguan Habano	Natural	No. 4	6.625	48	Nicaraguan	Nicaraguan, Honduran	Medium-Full	20	Parejo
Alec Bradley	American Sun Grown	Ecuadorian Sumatra	Natural	Robusto	5	50	Nicaraguan	Nicaraguan, Honduran	Medium	20	Parejo
Alec Bradley	American Sun Grown	Ecuadorian Sumatra	Natural	Toro	6	52	Nicaraguan	Nicaraguan, Honduran	Medium	20	Parejo
Alec Bradley	American Sun Grown	Ecuadorian Sumatra	Natural	Gordo	6	60	Nicaraguan	Nicaraguan, Honduran	Medium	20	Parejo
Alec Bradley	American Sun Grown	Ecuadorian Sumatra	Natural	Blend No. 1	5.625	46	Nicaraguan	Nicaraguan, Honduran	Medium	20	Parejo
Alec Bradley	American Classic Blend	Ecuadorian Connecticut	Natural	Robusto	5	50	Nicaraguan	Honduran, Nicaraguan	Mild-Medium	20	Parejo
Alec Bradley	American Classic Blend	Ecuadorian Connecticut	Natural	Toro	6	52	Nicaraguan	Honduran, Nicaraguan	Mild-Medium	20	Parejo
Alec Bradley	American Classic Blend	Ecuadorian Connecticut	Natural	Gordo	6	60	Nicaraguan	Honduran, Nicaraguan	Mild-Medium	20	Parejo
Alec Bradley	Occidental Reserve	Nicaraguan Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan, Honduran	Medium-Full	20	Parejo
Alec Bradley	Occidental Reserve	Nicaraguan Habano	Natural	Toro	6	52	Nicaraguan	Nicaraguan, Honduran	Medium-Full	20	Parejo
Alec Bradley	Occidental Reserve	Nicaraguan Habano	Natural	Churchill	7	50	Nicaraguan	Nicaraguan, Honduran	Medium-Full	20	Parejo
Alec Bradley	Fine & Rare	Honduran	Natural	HOF 506	5	56	Honduran	Honduran, Nicaraguan	Medium-Full	10	Parejo
Alec Bradley	Fine & Rare	Honduran	Natural	JAR 520	5.5	52	Honduran	Honduran, Nicaraguan	Medium-Full	10	Parejo
Alec Bradley	Fine & Rare	Honduran	Natural	JRE 654	6.5	54	Honduran	Honduran, Nicaraguan	Medium-Full	10	Parejo
Alec Bradley	Maxx	Nicaraguan Habano	Natural	The Fixx	5.5	50	Nicaraguan	Honduran, Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Maxx	Nicaraguan Habano	Natural	The Culture	6	50	Nicaraguan	Honduran, Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Maxx	Nicaraguan Habano	Natural	Ego	5.5	60	Nicaraguan	Honduran, Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Maxx	Nicaraguan Habano	Natural	Nano	4	42	Nicaraguan	Honduran, Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Project 40	Nicaraguan Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Alec Bradley	Project 40	Nicaraguan Habano	Natural	Toro	6	52	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Alec Bradley	Project 40	Nicaraguan Habano	Natural	Gordo	6	60	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Alec Bradley	Project 40	Nicaraguan Habano	Natural	5.5	5	50	Nicaraguan	Nicaraguan	Medium-Full	24	Parejo
Alec Bradley	Project 40 Maduro	Mexican San Andres	Maduro	Robusto	5	50	Nicaraguan	Nicaraguan	Full	24	Parejo
Alec Bradley	Project 40 Maduro	Mexican San Andres	Maduro	Toro	6	52	Nicaraguan	Nicaraguan	Full	24	Parejo
Alec Bradley	Project 40 Maduro	Mexican San Andres	Maduro	Gordo	6	60	Nicaraguan	Nicaraguan	Full	24	Parejo
Alec Bradley	Kintsugi	Ecuadorian Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Kintsugi	Ecuadorian Habano	Natural	Toro	6	52	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Kintsugi	Ecuadorian Habano	Natural	Gordo	6	60	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Gatekeeper	Brazilian Mata Fina	Maduro	Robusto	5	50	Nicaraguan	Nicaraguan, Honduran	Medium-Full	20	Parejo
Alec Bradley	Gatekeeper	Brazilian Mata Fina	Maduro	Toro	6	52	Nicaraguan	Nicaraguan, Honduran	Medium-Full	20	Parejo
Alec Bradley	Gatekeeper	Brazilian Mata Fina	Maduro	Churchill	7	50	Nicaraguan	Nicaraguan, Honduran	Medium-Full	20	Parejo
Alec Bradley	Blind Faith	Ecuadorian Sumatra	Natural	Robusto	5	50	Nicaraguan	Nicaraguan, Honduran	Medium	20	Parejo
Alec Bradley	Blind Faith	Ecuadorian Sumatra	Natural	Toro	6	52	Nicaraguan	Nicaraguan, Honduran	Medium	20	Parejo
Alec Bradley	Blind Faith	Ecuadorian Sumatra	Natural	Churchill	7	50	Nicaraguan	Nicaraguan, Honduran	Medium	20	Parejo
Alec Bradley	Post Embargo	Cuban-Seed Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan, Honduran	Medium-Full	20	Parejo
Alec Bradley	Post Embargo	Cuban-Seed Habano	Natural	Toro	6	52	Nicaraguan	Nicaraguan, Honduran	Medium-Full	20	Parejo
Alec Bradley	Post Embargo	Cuban-Seed Habano	Natural	Gordo	6	60	Nicaraguan	Nicaraguan, Honduran	Medium-Full	20	Parejo
Alec Bradley	Lineage	Honduran	Natural	Robusto	5	50	Honduran	Honduran, Nicaraguan	Medium	20	Parejo
Alec Bradley	Lineage	Honduran	Natural	Toro	6	52	Honduran	Honduran, Nicaraguan	Medium	20	Parejo
Alec Bradley	Lineage	Honduran	Natural	Gordo	6	60	Honduran	Honduran, Nicaraguan	Medium	20	Parejo
Alec Bradley	Sanctum	Honduran	Natural	Robusto	5	50	Honduran	Honduran, Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Sanctum	Honduran	Natural	Toro	6	52	Honduran	Honduran, Nicaraguan	Medium-Full	20	Parejo
Alec Bradley	Sanctum	Honduran	Natural	Gordo	6	60	Honduran	Honduran, Nicaraguan	Medium-Full	20	Parejo
La Aroma de Cuba	Original	Ecuadorian Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
La Aroma de Cuba	Original	Ecuadorian Habano	Natural	Toro	6	54	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
La Aroma de Cuba	Original	Ecuadorian Habano	Natural	Churchill	7	49	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
La Aroma de Cuba	Original	Ecuadorian Habano	Natural	Belicoso	6.125	52	Nicaraguan	Nicaraguan	Medium-Full	25	Belicoso
La Aroma de Cuba	Original	Ecuadorian Habano	Natural	Corona	5.625	42	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
La Aroma de Cuba	Mi Amor	Mexican San Andres	Maduro	Robusto	5	50	Nicaraguan	Nicaraguan	Full	25	Parejo
La Aroma de Cuba	Mi Amor	Mexican San Andres	Maduro	Toro	6	54	Nicaraguan	Nicaraguan	Full	25	Parejo
La Aroma de Cuba	Mi Amor	Mexican San Andres	Maduro	Churchill	7	49	Nicaraguan	Nicaraguan	Full	25	Parejo
La Aroma de Cuba	Mi Amor	Mexican San Andres	Maduro	Belicoso	6.125	52	Nicaraguan	Nicaraguan	Full	25	Belicoso
La Aroma de Cuba	Mi Amor	Mexican San Andres	Maduro	Magnifico	6	58	Nicaraguan	Nicaraguan	Full	25	Box Press
La Aroma de Cuba	Mi Amor	Mexican San Andres	Maduro	Reserva	5.5	50	Nicaraguan	Nicaraguan	Full	10	Box Press
La Aroma de Cuba	Mi Amor Reserva	Mexican San Andres	Maduro	Divino	5.625	54	Nicaraguan	Nicaraguan	Full	12	Box Press
La Aroma de Cuba	Mi Amor Reserva	Mexican San Andres	Maduro	Romantico	6	50	Nicaraguan	Nicaraguan	Full	12	Box Press
La Aroma de Cuba	Noblesse	Ecuadorian Connecticut	Natural	Regency	4.5	52	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
La Aroma de Cuba	Noblesse	Ecuadorian Connecticut	Natural	Star	5	56	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
La Aroma de Cuba	Noblesse	Ecuadorian Connecticut	Natural	Majesty	5.5	54	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
La Aroma de Cuba	Noblesse	Ecuadorian Connecticut	Natural	Distinction	6	52	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
La Aroma de Cuba	Noblesse	Ecuadorian Connecticut	Natural	Coronation	7	47	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
La Aroma de Cuba	Edicion Especial	Ecuadorian Habano	Natural	No. 1	7.5	49	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
La Aroma de Cuba	Edicion Especial	Ecuadorian Habano	Natural	No. 2	6.125	52	Nicaraguan	Nicaraguan	Medium-Full	25	Torpedo
La Aroma de Cuba	Edicion Especial	Ecuadorian Habano	Natural	No. 3	6	46	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
La Aroma de Cuba	Edicion Especial	Ecuadorian Habano	Natural	No. 4	5	50	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
La Aroma de Cuba	Edicion Especial	Ecuadorian Habano	Natural	No. 5	4	40	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
La Aroma de Cuba	Immense	Ecuadorian Habano	Natural	Gordo	6	60	Nicaraguan	Nicaraguan	Medium-Full	18	Parejo
La Aroma de Cuba	New Blend	Nicaraguan Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
La Aroma de Cuba	New Blend	Nicaraguan Habano	Natural	Toro	6	54	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
La Aroma de Cuba	New Blend	Nicaraguan Habano	Natural	Churchill	7	49	Nicaraguan	Nicaraguan	Medium-Full	25	Parejo
La Aroma de Cuba	Pasion	Mexican San Andres	Maduro	Robusto	5	50	Nicaraguan	Nicaraguan	Full	20	Parejo
La Aroma de Cuba	Pasion	Mexican San Andres	Maduro	Toro	6	54	Nicaraguan	Nicaraguan	Full	20	Parejo
La Aroma de Cuba	Pasion	Mexican San Andres	Maduro	Churchill	7	49	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	Brazilia	Brazilian Maduro	Maduro	Cariocas	4	38	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	Brazilia	Brazilian Maduro	Maduro	Gol!	5	54	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	Brazilia	Brazilian Maduro	Maduro	Amazon	6	60	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	Brazilia	Brazilian Maduro	Maduro	Samba	5.625	46	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	Brazilia	Brazilian Maduro	Maduro	Lambada	7	49	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	Brazilia	Brazilian Maduro	Maduro	Ipanema	6	50	Nicaraguan	Nicaraguan	Full	20	Box Press
CAO	Italia	Italian Habano	Natural	Ciao	5	56	Italian	Italian, Peruvian	Medium	20	Parejo
CAO	Italia	Italian Habano	Natural	Novella	4	43	Italian	Italian, Peruvian	Medium	20	Parejo
CAO	Italia	Italian Habano	Natural	Piazza	5.625	46	Italian	Italian, Peruvian	Medium	20	Parejo
CAO	Italia	Italian Habano	Natural	Gondola	6.5	54	Italian	Italian, Peruvian	Medium	20	Parejo
CAO	Italia	Italian Habano	Natural	Vespa	6	60	Italian	Italian, Peruvian	Medium	20	Parejo
CAO	Gold	Ecuadorian Connecticut	Natural	Corona	5.5	42	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
CAO	Gold	Ecuadorian Connecticut	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
CAO	Gold	Ecuadorian Connecticut	Natural	Toro	6	50	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
CAO	Gold	Ecuadorian Connecticut	Natural	Churchill	7	50	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
CAO	Gold	Ecuadorian Connecticut	Natural	Double Corona	7.5	54	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
CAO	Gold Maduro	Connecticut Broadleaf	Maduro	Robusto	5	50	Nicaraguan	Nicaraguan	Medium	20	Parejo
CAO	Gold Maduro	Connecticut Broadleaf	Maduro	Toro	6	50	Nicaraguan	Nicaraguan	Medium	20	Parejo
CAO	Gold Maduro	Connecticut Broadleaf	Maduro	Churchill	7	50	Nicaraguan	Nicaraguan	Medium	20	Parejo
CAO	Pilon	Ecuadorian Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
CAO	Pilon	Ecuadorian Habano	Natural	Toro	6	52	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
CAO	Pilon	Ecuadorian Habano	Natural	Gordo	6	60	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
CAO	Pilon	Ecuadorian Habano	Natural	Pequeño	4	46	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
CAO	Pilon Anejo	Nicaraguan Habano	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
CAO	Pilon Anejo	Nicaraguan Habano	Natural	Toro	6	52	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
CAO	Pilon Anejo	Nicaraguan Habano	Natural	Gordo	6	60	Nicaraguan	Nicaraguan	Medium-Full	20	Parejo
CAO	Amazon Basin	Ecuadorian Sumatra	Natural	Toro	6.25	52	Nicaraguan	Brazilian Braganca, Nicaraguan	Medium	18	Parejo
CAO	Amazon Anaconda	Ecuadorian Sumatra	Natural	Anaconda	6	60	Nicaraguan	Brazilian Braganca, Nicaraguan	Medium	20	Parejo
CAO	Zocalo	Mexican San Andres	Maduro	Corona Gorda	5.625	46	Nicaraguan	Nicaraguan, Mexican	Medium-Full	20	Parejo
CAO	Zocalo	Mexican San Andres	Maduro	Robusto	5	50	Nicaraguan	Nicaraguan, Mexican	Medium-Full	20	Parejo
CAO	Zocalo	Mexican San Andres	Maduro	Gordo	6	60	Nicaraguan	Nicaraguan, Mexican	Medium-Full	20	Parejo
CAO	Zocalo	Mexican San Andres	Maduro	Z54	5.875	54	Nicaraguan	Nicaraguan, Mexican	Medium-Full	20	Parejo
CAO	Bones	Connecticut Broadleaf	Maduro	Blind Bones	5	54	Nicaraguan	Nicaraguan	Full	20	Box Press
CAO	Bones	Connecticut Broadleaf	Maduro	Chicken Foot	5	56	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	Bones	Connecticut Broadleaf	Maduro	Headley Grange Drumstick	5	54	Nicaraguan	Nicaraguan	Full	20	Box Press
CAO	Flathead	Connecticut Broadleaf	Maduro	V554 Camshaft	5.5	54	Nicaraguan	Nicaraguan	Full	24	Box Press
CAO	Flathead	Connecticut Broadleaf	Maduro	V660 Carb	6	60	Nicaraguan	Nicaraguan	Full	24	Box Press
CAO	Flathead	Connecticut Broadleaf	Maduro	V770 Big Block	7	70	Nicaraguan	Nicaraguan	Full	24	Box Press
CAO	Flathead	Connecticut Broadleaf	Maduro	V450 Sparkplug	4.5	50	Nicaraguan	Nicaraguan	Full	24	Box Press
CAO	Flathead Steel Horse	Ecuadorian Connecticut	Natural	Bullneck	5.625	52	Nicaraguan	Nicaraguan	Medium	18	Box Press
CAO	Flathead Steel Horse	Ecuadorian Connecticut	Natural	Kickstand	6	52	Nicaraguan	Nicaraguan	Medium	18	Box Press
CAO	Flathead Steel Horse	Ecuadorian Connecticut	Natural	Clutch	6	60	Nicaraguan	Nicaraguan	Medium	18	Box Press
CAO	OSA Sol	Ecuadorian Connecticut	Natural	Lot 54	5.5	54	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
CAO	OSA Sol	Ecuadorian Connecticut	Natural	Lot 50	5	50	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
CAO	OSA Sol	Ecuadorian Connecticut	Natural	Lot 60	6	60	Nicaraguan	Nicaraguan	Mild-Medium	20	Parejo
CAO	LX2	Nicaraguan Ligero	Maduro	Robusto	5	50	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	LX2	Nicaraguan Ligero	Maduro	Toro	6	50	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	LX2	Nicaraguan Ligero	Maduro	Gordo	6	60	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	MX2	Brazilian Maduro	Maduro	Robusto	5	50	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	MX2	Brazilian Maduro	Maduro	Toro	6	52	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	MX2	Brazilian Maduro	Maduro	Gordo	6	60	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	America	Connecticut Broadleaf	Natural	Potomac	5	56	Nicaraguan	Nicaraguan, Dominican	Medium	20	Box Press
CAO	America	Connecticut Broadleaf	Natural	Monument	6	54	Nicaraguan	Nicaraguan, Dominican	Medium	20	Box Press
CAO	America	Connecticut Broadleaf	Natural	Statue	6	60	Nicaraguan	Nicaraguan, Dominican	Medium	20	Box Press
CAO	America	Connecticut Broadleaf	Natural	Anthem	7	54	Nicaraguan	Nicaraguan, Dominican	Medium	20	Box Press
CAO	Moontrance	Connecticut Shade	Natural	Petite Corona	4.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Moontrance	Connecticut Shade	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Moontrance	Connecticut Shade	Natural	Corona	5.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Eileen's Dream	Connecticut Shade	Natural	Petite Corona	4.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Eileen's Dream	Connecticut Shade	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Eileen's Dream	Connecticut Shade	Natural	Corona	5.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Bella Vanilla	Connecticut Shade	Natural	Petite Corona	4.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Bella Vanilla	Connecticut Shade	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Bella Vanilla	Connecticut Shade	Natural	Corona	5.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Cherrybomb	Connecticut Shade	Natural	Petite Corona	4.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Cherrybomb	Connecticut Shade	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Cherrybomb	Connecticut Shade	Natural	Corona	5.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Honey	Connecticut Shade	Natural	Petite Corona	4.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Honey	Connecticut Shade	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Honey	Connecticut Shade	Natural	Corona	5.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Moontrance	Connecticut Shade	Natural	Petite Corona	4.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Moontrance	Connecticut Shade	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Moontrance	Connecticut Shade	Natural	Corona	5.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Eileen's Dream	Connecticut Shade	Natural	Petite Corona	4.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Eileen's Dream	Connecticut Shade	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Flavours Eileen's Dream	Connecticut Shade	Natural	Corona	5.5	42	Nicaraguan	Nicaraguan	Mild	20	Parejo
CAO	Concert	Ecuadorian Connecticut	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium	20	Parejo
CAO	Concert	Ecuadorian Connecticut	Natural	Toro	6	50	Nicaraguan	Nicaraguan	Medium	20	Parejo
CAO	Concert	Ecuadorian Connecticut	Natural	Gordo	6	60	Nicaraguan	Nicaraguan	Medium	20	Parejo
CAO	Cameroon	Cameroon	Natural	Corona	5.5	42	Nicaraguan	Nicaraguan	Medium	20	Parejo
CAO	Cameroon	Cameroon	Natural	Robusto	5	50	Nicaraguan	Nicaraguan	Medium	20	Parejo
CAO	Cameroon	Cameroon	Natural	Toro	6	50	Nicaraguan	Nicaraguan	Medium	20	Parejo
CAO	Cameroon	Cameroon	Natural	Churchill	7	48	Nicaraguan	Nicaraguan	Medium	20	Parejo
CAO	Nicaragua	Nicaraguan Habano	Natural	Tipitapa	5	56	Nicaraguan	Nicaraguan	Full	20	Box Press
CAO	Nicaragua	Nicaraguan Habano	Natural	Granada	5.625	46	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	Nicaragua	Nicaraguan Habano	Natural	Matagalpa	6	60	Nicaraguan	Nicaraguan	Full	20	Parejo
CAO	Nicaragua	Nicaraguan Habano	Natural	Esteli	7	54	Nicaraguan	Nicaraguan	Full	20	Parejo
