brand,title,box_qty,price,url
Aganorsa Leaf,New Cuba Robusto Connecticut - Pack of 25,25,61.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fnew-cuba-robusto-connecticut-cigar%2F101086%2F%23p-194603
Brick House,Brick House Toro Classic - Box of 25,25,211.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fbrick-house-toro-classic-cigars%2F76451%2F%23p-167181
Zino,Zino Mini Cigarillos Red - Pack of 100,100,65.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fzino-mini-red-cigarillos%2F2025005%2F%23p-2058399
Zino,Zino Mini Cigarillos Red - Pack of 20,20,13.19 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fzino-mini-red-cigarillos%2F2025005%2F%23p-2058400
Zino,Zino Mini Cigarillos Nicaragua - Pack of 100,100,65.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fzino-mini-cigarillos-nicaragua%2F2058401%2F%23p-2058397
Cosechero,Cosechero Torpedo Connecticut - Box of 50,50,104.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcosechero-torpedo-connecticut%2F81844%2F%23p-174393
Deadwood by Drew Estate,Deadwood Dominicana - Box of 20 Pequena,20,106.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdeadwood-dominicana-cigars%2F2057729%2F%23p-2057723
5 Vegas,5 Vegas Series A Artisan Maduro - Box of 20,20,76.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F5-vegas-series-a-artisan-maduro%2F2021058%2F%23p-2005973
5 Vegas,5 Vegas Series A Apex Maduro - Box of 20,20,87.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F5-vegas-series-a-apex-maduro%2F2021051%2F%23p-2005978
5 Vegas,5 Vegas Series A Alpha Maduro - Box of 20,20,87.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F5-vegas-series-a-alpha-maduro%2F2021052%2F%23p-2005976
5 Vegas,5 Vegas Series A Archetype Maduro - Box of 20,20,81.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F5-vegas-series-a-archetype%2F2021057%2F%23p-2005975
5 Vegas,5 Vegas Series A Apocalypse Maduro - Box of 20,20,99.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F5-vegas-series-a-apocalypse-maduro%2F2021054%2F%23p-2005977
Caldwell,Caldwell Collection Eastern Standard Cream Crush - Box of 24,24,209.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcaldwell-collection-eastern-standard-cream-crush-box-of-24-cigars%2F2058361%2F%23p-2028889
AVO,AVO XO Legato - Box of 20,20,255.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Favo-xo-legato-connecticut-toro%2F91930%2F%23p-2006627
Al Capone,Al Capone Slims Natural Mini Cigarillo Jamaican Blaze - Pack of 100,100,66.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fal-capone-slims-natural-mini-cigarillo-rum%2F76034%2F%23p-166789
Thompson Dominican,"TC Dominican Maduro - Box of 50 Casanovas (5.5"" x 48)",50,94.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-maduro-cigar%2F2056648%2F%23p-2056640
Thompson Dominican,"TC Dominican Maduro - Box of 50 Casanovas Vanilla (5.5"" x 48)",50,104.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-maduro-cigar%2F2056648%2F%23p-2056641
Thompson Dominican,"TC Dominican Maduro - Box of 50 Chairman (7.0"" x 44)",50,94.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-maduro-cigar%2F2056648%2F%23p-2056642
Thompson Dominican,"TC Dominican Maduro - Box of 50 Cuban Rounds (6.0"" x 42)",50,89.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-maduro-cigar%2F2056648%2F%23p-2056643
Thompson Dominican,"TC Dominican Maduro - Box of 50 Frisco (4.5"" x 30)",50,84.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-maduro-cigar%2F2056648%2F%23p-2056644
Thompson Dominican,"TC Dominican Maduro - Box of 50 Gordo (6.0"" x 60)",50,119.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-maduro-cigar%2F2056648%2F%23p-2056645
Thompson Dominican,"TC Dominican Maduro - Box of 50 Robusto Grande (5.5"" x 55)",50,109.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-maduro-cigar%2F2056648%2F%23p-2056646
Thompson Dominican,"TC Dominican Maduro - Box of 50 Thins (6.5"" x 38)",50,89.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-maduro-cigar%2F2056648%2F%23p-2056647
Thompson Dominican,"TC Dominican Natural - Box of 50 Casanovas (5.5"" x 48)",50,89.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-natural-cigar%2F2056657%2F%23p-2056649
Thompson Dominican,"TC Dominican Natural - Box of 50 Casanovas Vanilla (5.5"" x 48)",50,99.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-natural-cigar%2F2056657%2F%23p-2056650
Thompson Dominican,"TC Dominican Natural - Box of 50 Chairman (7.0"" x 44)",50,89.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-natural-cigar%2F2056657%2F%23p-2056651
Thompson Dominican,"TC Dominican Natural - Box of 50 Gordo (6.0"" x 60)",50,114.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-natural-cigar%2F2056657%2F%23p-2056652
Thompson Dominican,"TC Dominican Natural - Box of 50 Robusto Grande (5.5"" x 55)",50,104.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-natural-cigar%2F2056657%2F%23p-2056653
Thompson Dominican,"TC Dominican Natural - Box of 50 Thins (6.5"" x 38)",50,84.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-natural-cigar%2F2056657%2F%23p-2056654
Thompson Dominican,"TC Dominican Natural - Box of 50 Cuban Rounds (6.0"" x 42)",50,84.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-natural-cigar%2F2056657%2F%23p-2056655
Thompson Dominican,"TC Dominican Natural - Box of 50 Frisco (4.5"" x 30)",50,79.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftc-dominican-natural-cigar%2F2056657%2F%23p-2056656
Crowned Heads,Crowned Heads La Imperiosa Dukes Habano Oscuro - Box of 24,24,253.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-la-imperiosa-dukes-habano-oscuro%2F92815%2F%23p-185871
Crowned Heads,Crowned Heads La Imperiosa - Box of 21 Dukes,21,222.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-la-imperiosa-dukes-habano-oscuro%2F92815%2F%23p-2058353
Crowned Heads,Crowned Heads La Imperiosa - Box of 21 Double Robusto,21,212.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-la-imperiosa-double-robusto-habano-oscuro%2F92814%2F%23p-2058352
Crowned Heads,Crowned Heads La Imperiosa Magicos Habano - Box of 24,24,232.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-la-imperiosa-magicos-habano%2F92813%2F%23p-185869
Crowned Heads,Crowned Heads La Imperiosa - Box of 21 Magicos,21,203.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-la-imperiosa-magicos-habano%2F92813%2F%23p-2058351
Crowned Heads,Crowned Heads La Imperiosa - Box of 21 Corona Gorda,21,193.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-la-imperiosa-corona-gorda-habano-oscuro%2F92812%2F%23p-2058350
Crowned Heads,Crowned Heads Mil Dias Maduro - Box of 20 Topes,20,221.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-mil-dias-maduro-cigar%2F2052287%2F%23p-2052285
Crowned Heads,Crowned Heads Mil Dias Maduro - Box of 21 Edmundo,21,206.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-mil-dias-maduro-cigar%2F2052287%2F%23p-2058347
Crowned Heads,Crowned Heads Mil Dias Maduro - Box of 21 Sublime,21,236.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-mil-dias-maduro-cigar%2F2052287%2F%23p-2058348
Crowned Heads,Crowned Heads Mil Dias Maduro - Box of 21 Topes,21,231.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-mil-dias-maduro-cigar%2F2052287%2F%23p-2058349
Crowned Heads,Crown Heads Mil Dias - Box of 20,20,221.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrown-heads-mil-dias-topes-cigar%2F2053452%2F%23p-2053450
Crowned Heads,Crown Heads Mil Dias - Box of 21 Topes (Pig Tail),21,231.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrown-heads-mil-dias-topes-cigar%2F2053452%2F%23p-2058345
Crowned Heads,Crowned Heads Mil Dias Double Robusto - Box of 20,20,211.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-mil-dias-double-robusto%2F2033557%2F%23p-2033553
Crowned Heads,Crown Heads Mil Dias - Box of 21 Double Robusto,21,222.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-mil-dias-double-robusto%2F2033557%2F%23p-2058343
Crowned Heads,Crown Heads Mil Dias - Box of 21 Edmundo,21,206.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrown-heads-mil-dias-edmundo-cigar%2F2056916%2F%23p-2058342
Crowned Heads,Crown Heads Mil Dias - Box of 21,21,188.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-mil-dias-corona-gorda-cigars%2F2058341%2F%23p-2058340
Torano,Torano Rolling Table Maduro - Pack of 20,20,38.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftorano-rolling-table-maduro-cigar%2F2052365%2F%23p-2052362
Espinosa,Espinosa Crema No. 1 Connecticut Churchill - Box of 20,20,199.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fespinosa-crema-no-1-churchill-connecticut%2F96487%2F%23p-2021181
Kentucky Cheroots,Kentucky Cheroots - Box of 50,50,76.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fkentucky-cheroots%2F2024707%2F%23p-2023192
Kentucky Cheroots,Kentucky Cheroots - Pack of 40,40,65.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fkentucky-cheroots%2F2024707%2F%23p-2023193
E.P. Carrillo,Pledge by E.P. Carrillo - Box of 20,20,251.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fep-carrillo-pledge-sojourn%2F2033769%2F%23p-2046740
Kristoff,Kristoff Sumatra Robusto Sumatra - Box of 20,20,189.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fkristoff-sumatra%2F89632%2F%23p-182571
Kristoff,Kristoff Sumatra - Box of 20,20,207.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fkristoff-sumatra%2F89632%2F%23p-2053478
Kristoff,Kristoff Sumatra - Box of 20,20,211.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fkristoff-sumatra%2F89632%2F%23p-2053480
Gurkha,Gurkha Prize Fighter - Pack of 20,20,56.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgurkha-prize-fighter-cigar%2F2056306%2F%23p-2056302
Gurkha,Gurkha Prize Fighter - Pack of 20,20,47.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgurkha-prize-fighter-cigar%2F2056306%2F%23p-2056304
Gurkha,Gurkha Prize Fighter - Pack of 20,20,45.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgurkha-prize-fighter-cigar%2F2056306%2F%23p-2056303
Gurkha,Gurkha Cellar Reserve 18 Yr. Edicion Especial - Box of 20,20,301.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgurkha-cellar-reserve-18-yr-edicion-especial-cigar%2F2056474%2F%23p-2056469
Gurkha,Gurkha Cellar Reserve 18 Yr. Edicion Especial - Box of 20,20,271.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgurkha-cellar-reserve-18-yr-edicion-especial-cigar%2F2056474%2F%23p-2056470
Gurkha,Gurkha Cellar Reserve 18 Yr. Edicion Especial - Box of 20,20,236.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgurkha-cellar-reserve-18-yr-edicion-especial-cigar%2F2056474%2F%23p-2056472
Gurkha,Gurkha Cellar Reserve 18 Yr. Edicion Especial - Box of 20,20,174.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgurkha-cellar-reserve-18-yr-edicion-especial-cigar%2F2056474%2F%23p-2056473
Crowned Heads,Crowned Heads La Vereda No. 50 - Box of 20,20,331.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-la-vereda-cigar%2F2051062%2F%23p-2051054
Crowned Heads,Crowned Heads La Vereda No. 54 - Box of 20,20,371.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-la-vereda-cigar%2F2051062%2F%23p-2051058
Crowned Heads,Crowned Heads La Vereda No. 56 - Box of 20,20,392.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-la-vereda-cigar%2F2051062%2F%23p-2051060
Enclave,AJ Fernandez Enclave Eladio Diaz - Box of 20 Toro,20,171.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Faj-fernandez-enclave-eladio-diaz-cigar%2F2057679%2F%23p-2057673
Enclave,AJ Fernandez Enclave Eladio Diaz - Box of 20 Gordo,20,181.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Faj-fernandez-enclave-eladio-diaz-cigar%2F2057679%2F%23p-2057674
Enclave,AJ Fernandez Enclave Eladio Diaz - Box of 20 Robusto,20,162.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Faj-fernandez-enclave-eladio-diaz-cigar%2F2057679%2F%23p-2057675
Davidoff,Davidoff Signature Series Petit Corona - Box of 25,25,397.50 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdavidoff-signature-series-petit-corona%2F2026369%2F%23p-189539
Odyssey,Odyssey Gigante Connecticut - Pack of 20,20,46.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fodyssey-gigante-connecticut%2F99453%2F%23p-192799
829,829 Maduro Churchill 2-Fer - Pack of 40,40,78.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2F829-2-fer-churchill-maduro%2F76342%2F%23p-167089
Deadwood by Drew Estate,Deadwood Tobacco Co. Fat Bottom Betty - Box of 20,20,205.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdeadwood-fat-bottom-betty-gordito-cigars%2F2026752%2F%23p-2052200
Deadwood by Drew Estate,Deadwood Tobacco Co. Fat Bottom Betty - Box of 20,20,176.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdeadwood-fat-bottom-betty-cigars%2F96042%2F%23p-2052199
Deadwood by Drew Estate,Deadwood Tobacco Co. Crazy Alice - Box of 20,20,139.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fdeadwood-crazy-alice-maduro-cigars%2F97866%2F%23p-2052198
PDR Cigars,PDR International Roast Velvet - Box of 20 Corona,20,127.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-international-roast-velvet-cigars%2F2058216%2F%23p-2058210
PDR Cigars,PDR International Roast Velvet - Box of 20 Robusto,20,161.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-international-roast-velvet-cigars%2F2058216%2F%23p-2058211
PDR Cigars,PDR International Roast Velvet - Box of 20 Toro,20,171.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-international-roast-velvet-cigars%2F2058216%2F%23p-2058212
PDR Cigars,PDR International Roast Irish - Box of 20 Corona,20,127.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-international-roast-irish-cigars%2F2058209%2F%23p-2058203
PDR Cigars,PDR International Roast Irish - Box of 20 Robusto,20,161.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-international-roast-irish-cigars%2F2058209%2F%23p-2058204
PDR Cigars,PDR International Roast Irish - Box of 20 Toro,20,171.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-international-roast-irish-cigars%2F2058209%2F%23p-2058205
Good Days,Good Days Factory 2nds Maduro Churchill - Box of 50,50,49.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgood-days-factory-2nds-maduro-churchill%2F79465%2F%23p-172062
Good Days,Good Days Factory 2nds Churchill Natural - Box of 50,50,49.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgood-days-factory-2nds-churchill-natural%2F75683%2F%23p-166464
Good Days,Good Days Factory 2nds Maduro Toro - Box of 50,50,47.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgood-days-factory-2nds-maduro-toro%2F79483%2F%23p-172080
Good Days,Good Days Factory 2nds Perfecto Natural - Box of 50,50,47.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgood-days-factory-2nds-perfecto-natural%2F79412%2F%23p-172017
Good Days,Good Days Factory 2nds Perfecto Maduro - Box of 50,50,44.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgood-days-factory-2nds-perfecto-maduro%2F83988%2F%23p-176751
Good Days,Good Days Factory 2nds Robusto Maduro - Box of 50,50,44.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgood-days-factory-2nds-robusto-maduro%2F83987%2F%23p-176750
Good Days,Good Days Factory 2nds Natural Toro - Box of 50,50,47.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgood-days-factory-2nds-natural-toro%2F80701%2F%23p-173237
Good Days,Good Days Factory 2nds Robusto Natural - Box of 50,50,44.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgood-days-factory-2nds-robusto-natural%2F75684%2F%23p-166465
Good Days,Good Days Factory 2nds Lonsdale Natural - Box of 50,50,47.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgood-days-factory-2nds-lonsdale-natural%2F77276%2F%23p-169984
Good Days,Good Days Factory 2nds Petite Corona Natural - Box of 50,50,42.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fgood-days-factory-2nds-petite-corona-natural%2F79413%2F%23p-172018
PDR Cigars,PDR International Roast French - Box of 20 Corona,20,127.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-international-roast-french-cigars%2F2058196%2F%23p-2058190
PDR Cigars,PDR International Roast French - Box of 20 Robusto,20,161.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-international-roast-french-cigars%2F2058196%2F%23p-2058191
PDR Cigars,PDR International Roast French - Box of 20 Toro,20,171.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-international-roast-french-cigars%2F2058196%2F%23p-2058192
PDR Cigars,PDR A Flores Grand Reserva Maduro - Pack of 25 Half Corona,25,119.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-a-flores-grand-reserva-maduro-cigar%2F2053153%2F%23p-2053151
PDR Cigars,PDR A Flores Grand Reserva Maduro Robusto - Box of 24 Robusto,24,215.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-a-flores-grand-reserva-maduro-cigar%2F2053153%2F%23p-2058184
PDR Cigars,PDR A Flores Grand Reserve Maduro - Box of 24 Grand Toro,24,237.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-a-flores-grand-reserva-maduro-cigar%2F2053153%2F%23p-2058185
PDR Cigars,PDR A Flores Grand Reserve Maduro - Box of 24 Double Magnum,24,258.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-a-flores-grand-reserva-maduro-cigar%2F2053153%2F%23p-2058186
PDR Cigars,PDR A Flores Grand Reserva Desflorado - Pack of 25 Half Corona,25,119.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fpdr-a-flores-grand-reserva-desflorado-cigar%2F2053150%2F%23p-2053148
